CDS1,SVIP
CDS1,TMEM30B
CDS1,HOOK1
CDS1,EPT1
CDS1,hsa-mir-200c
CDS1,RAB11FIP4
CDS1,TRAF4
CDS1,PKNOX2
CDS1,TCF15
CDS1,SNTA1
CDS1,C6orf106
CDS1,B3GALNT1
CDS1,FANCF
CDS1,PPAPDC3
CDS1,PARD6B
CDS1,KIAA1598
CDS1,TTC39A
CDS1,TMEM87B
CDS1,TRIM14
CDS1,MAP4
CDS1,OGDH
CDS1,MAN2A2
CDS1,PINK1
CDS1,ADCK3
CDS1,RAB27B
CDS1,RAB3IP
CDS1,TUBA8
CDS1,PARVB
CDS1,ZNF217
CDS1,ARF3
CDS1,KIF1C
CDS1,TMEM263
CDS1,CHMP4C
CDS1,SLC38A1
CDS1,PLS1
CDS1,RXRA
CDS1,LRRC8E
CDS1,BSPRY
CDS1,ARF6
CDS1,MTL5
CDS1,FAM102A
CDS1,FOXA1
CDS1,TMEM41B
CDS1,SPAG1
CDS1,SUCO
CDS1,CLTCL1
CDS1,MYCBP
CDS1,HADHA
CDS1,CLDN7
CDS1,KIAA1522
CDS1,ATG9A
CDS1,MAP7D1
CDS1,SLC25A34
CDS1,HMGN1
CDS1,CORO2A
CDS1,PPAPDC1B
CDS1,SLC12A8
CDS1,NCOA5
CDS1,ZNF260
CDS1,QTRTD1
CDS1,HHAT
CDS1,CD24
CDS1,GALNT7
CDS1,SLC44A1
CDS1,C3orf52
CDS1,CELSR1
CDS1,CD99L2
CDS1,CD2AP
CDS1,PDK3
CDS1,AFTPH
CDS1,170958
CDS1,ZNF627
CDS1,STK26
CDS1,TP53RK
CDS1,PGAP2
hsa-mir-200b,hsa-mir-200a
hsa-mir-200b,TACSTD2
hsa-mir-200b,hsa-mir-200c
hsa-mir-200b,CABYR
hsa-mir-200b,FXYD3
PROM2,SPINT1
PROM2,EPN3
PROM2,SCNN1A
PROM2,MAP3K9
PROM2,HOOK1
PROM2,RAB27B
PROM2,IRF6
PROM2,RAB17
PROM2,TFAP2A
PROM2,ELF3
PROM2,LAD1
PROM2,CDH1
PROM2,VDR
PROM2,LYPD3
PROM2,FXYD3
PROM2,CARD14
PROM2,KIAA1324
PROM2,RAB15
PROM2,KRT80
PROM2,RAP1GAP
PROM2,hsa-mir-200c
PROM2,AP1S3
PROM2,CLDN7
PROM2,ERBB3
PROM2,PRRG4
PROM2,DLG3
PROM2,DSP
PROM2,TTC9
PROM2,TMPRSS13
PROM2,FZD3
PROM2,LIPH
PROM2,GeneSymbol
PROM2,GALNT6
PROM2,SDC1
PROM2,DDR1
PROM2,S100A14
PROM2,hsa-mir-203
PROM2,SHROOM3
PROM2,PRRG2
PROM2,VAV3
PROM2,KIAA1522
TMPRSS13,ELF3
TMPRSS13,EPHB3
TMPRSS13,SEMA4A
TMPRSS13,GRHL1
TMPRSS13,POU2F3
TMPRSS13,CARD14
TMPRSS13,BSPRY
TMPRSS13,SPINT1
TMPRSS13,IRF6
TMPRSS13,LAD1
TMPRSS13,CLDN4
TMPRSS13,hsa-mir-203
TMPRSS13,CCDC120
TMPRSS13,CXADR
TMPRSS13,LIPH
TMPRSS13,TACSTD2
TMPRSS13,EXPH5
TMPRSS13,MYO5B
TMPRSS13,PPP1R13L
TMPRSS13,F2RL1
TMPRSS13,PROM2
TMPRSS13,MAP3K9
TMPRSS13,SPTBN2
TMPRSS13,SEZ6L2
TMPRSS13,FAXC
TMPRSS13,TNK1
TMPRSS13,CDH1
TMPRSS13,C10orf35
TMPRSS13,CD24
TMPRSS13,CDH3
TMPRSS13,CHMP4C
TMPRSS13,KIAA1324
TMPRSS13,TUBA8
TMPRSS13,DSP
TMPRSS13,TFAP2C
TMPRSS13,hsa-mir-200c
TMPRSS13,TFAP2A
TMPRSS13,PRRG2
TMPRSS13,OSBP2
SEMA4A,TMPRSS13
SEMA4A,TEAD1
SEMA4A,MTMR1
SEMA4A,DDR1
SEMA4A,HSDL2
SEMA4A,CDC42SE1
SEMA4A,DLG3
SEMA4A,DAPP1
SEMA4A,CCDC120
SEMA4A,hsa-mir-200c
SEMA4A,LYPD5
SEMA4A,MYO5B
SEMA4A,NAV1
SEMA4A,BAIAP2L1
SEMA4A,SPINT1
SEMA4A,ANKRD40
SEMA4A,ESRP2
SEMA4A,ABHD15
SEMA4A,C1orf74
SEMA4A,IGSF3
SEMA4A,RORC
SEMA4A,RHPN2
SEMA4A,BSPRY
SEMA4A,HOMER2
SEMA4A,SEC23A
SEMA4A,SETD7
SEMA4A,ZDHHC23
SEMA4A,CHMP4C
